projectId,status,updateTime,guaranteeWay,guaranteeContent,guarantorOrAgency,extraGuarantee
10000010000004254,9,2015-05-08 18:06:45,1,0,张月月,1
10000010000004255,10,2015-06-07 18:06:45,1,0,何小小,1
10000010000004256,10,2015-04-05 18:06:45,1,1,柳赏,0
10000010000004257,10,2015-05-10 18:06:45,0,1,卫明浩,0
10000010000004258,9,2015-05-22 18:06:45,1,1,柳雨,0
10000010000004259,9,2015-05-15 18:06:45,1,0,韩楠楠,1
10000010000004260,9,2015-03-17 18:06:45,1,0,马总,1
10000010000004261,10,2015-05-09 18:06:45,1,1,钱总,0
10000010000004262,10,2015-03-13 18:06:45,0,0,周峰,0
10000010000004263,10,2015-04-07 18:06:45,0,0,冯晓东,1
10000010000004264,9,2015-06-02 18:06:45,1,1,柳明浩,0
10000010000004265,9,2015-05-16 18:06:45,1,1,沈雨,0
10000010000004266,10,2015-03-15 18:06:45,1,0,卫亮亮,1
10000010000004267,9,2015-05-17 18:06:45,1,1,孙赏,0
10000010000004268,10,2015-04-15 18:06:45,0,1,陈龙,1
10000010000004269,10,2015-05-11 18:06:45,0,1,何晓东,0
10000010000004270,9,2015-04-22 18:06:45,1,0,沈星,1
10000010000004271,10,2015-04-02 18:06:45,0,0,朱浩,0
10000010000004272,9,2015-03-27 18:06:45,1,0,何娜娜,1
10000010000004273,9,2015-04-06 18:06:45,1,0,孙静,1
10000010000004274,9,2015-03-20 18:06:45,1,0,周年,1
10000010000004275,10,2015-04-25 18:06:45,1,1,冯星,1
10000010000004276,10,2015-04-09 18:06:45,1,0,陈夜,1
10000010000004277,10,2015-04-19 18:06:45,0,1,王赏,0
10000010000004278,10,2015-04-19 18:06:45,0,1,李夜,1
10000010000004279,9,2015-05-11 18:06:45,0,0,郑龙,1
10000010000004280,10,2015-04-20 18:06:45,0,1,蒋一菲,0
10000010000004281,9,2015-04-10 18:06:45,0,0,吴明浩,1
10000010000004282,10,2015-04-04 18:06:45,0,1,孙一菲,1
10000010000004283,10,2015-04-10 18:06:45,1,0,胡雨,0
10000010000004284,9,2015-05-20 18:06:45,0,0,王龙,0
10000010000004285,10,2015-04-03 18:06:45,0,0,陈浩,1
10000010000004286,10,2015-05-16 18:06:45,1,0,胡峰,0
10000010000004287,10,2015-03-13 18:06:45,0,0,刘浩,0
10000010000004288,9,2015-05-11 18:06:45,0,1,张夜,0
10000010000004289,9,2015-06-04 18:06:45,1,1,李峰,0
10000010000004290,10,2015-04-12 18:06:45,1,0,杨赏,1
10000010000004291,9,2015-06-07 18:06:45,0,1,卫修,1
10000010000004292,9,2015-04-08 18:06:45,0,0,韩龙,1
10000010000004293,10,2015-05-18 18:06:45,1,0,赵小小,0
10000010000004294,9,2015-04-13 18:06:45,1,1,蒋阳,0
10000010000004295,10,2015-04-02 18:06:45,1,1,吴浙东,1
10000010000004296,9,2015-05-29 18:06:45,0,1,张峰,1
10000010000004297,9,2015-05-29 18:06:45,1,1,潘娜娜,1
10000010000004298,10,2015-05-10 18:06:45,0,0,卫赏,0
10000010000004299,9,2015-05-18 18:06:45,1,1,何静,0
10000010000004300,10,2015-03-21 18:06:45,0,1,陈峰,1
10000010000004301,9,2015-04-23 18:06:45,1,1,吴星,0
10000010000004302,9,2015-03-29 18:06:45,1,0,卫年,0
10000010000004303,10,2015-04-14 18:06:45,0,1,蒋明浩,0
10000010000004304,10,2015-06-03 18:06:45,0,1,蒋阳,0
10000010000004305,10,2015-05-09 18:06:45,1,1,柳静,1
10000010000004306,10,2015-04-01 18:06:45,1,1,杨浙东,1
10000010000004307,9,2015-04-03 18:06:45,0,1,胡亮亮,0
10000010000004308,10,2015-05-07 18:06:45,0,0,李总,0
10000010000004309,9,2015-03-15 18:06:45,0,0,马静,1
10000010000004310,9,2015-03-20 18:06:45,0,1,冯龙,1
10000010000004311,10,2015-05-09 18:06:45,0,1,冯修,1
10000010000004312,9,2015-05-25 18:06:45,0,1,潘龙,1
10000010000004313,9,2015-05-29 18:06:45,0,1,蒋修,1
10000010000004314,9,2015-05-16 18:06:45,0,0,柳总,1
10000010000004315,9,2015-03-21 18:06:45,1,0,王娜娜,0
10000010000004316,10,2015-04-11 18:06:45,1,0,蒋月月,0
10000010000004317,10,2015-04-28 18:06:45,0,1,周雨,0
10000010000004318,10,2015-05-08 18:06:45,0,0,李明浩,1
10000010000004319,10,2015-04-26 18:06:45,1,1,刘峰,1
10000010000004320,9,2015-05-15 18:06:45,0,0,张峰,1
10000010000004321,10,2015-04-24 18:06:45,1,1,刘赏,1
10000010000004322,9,2015-03-18 18:06:45,1,1,陈浩,1
10000010000004323,10,2015-04-28 18:06:45,0,0,刘雨,1
10000010000004324,10,2015-04-23 18:06:45,1,1,潘修,0
10000010000004325,10,2015-06-08 18:06:45,0,1,蒋龙,1
10000010000004326,10,2015-04-09 18:06:45,1,0,吴修,1
10000010000004327,9,2015-03-24 18:06:45,1,1,胡娜娜,1
10000010000004328,9,2015-04-22 18:06:45,0,1,刘静,0
10000010000004329,9,2015-03-30 18:06:45,0,1,张一菲,0
10000010000004330,10,2015-06-06 18:06:45,1,0,蒋一菲,1
10000010000004331,9,2015-03-28 18:06:45,0,0,赵小小,1
10000010000004332,10,2015-05-10 18:06:45,1,1,钱赏,0
10000010000004333,9,2015-04-17 18:06:45,1,0,张贤重,0
10000010000004334,9,2015-05-26 18:06:45,0,0,钱星,0
10000010000004335,10,2015-04-30 18:06:45,0,0,刘夜,0
10000010000004336,9,2015-03-30 18:06:45,0,1,沈明浩,0
10000010000004337,9,2015-04-20 18:06:45,1,1,沈星,1
10000010000004338,9,2015-04-01 18:06:45,1,1,潘小小,0
10000010000004339,9,2015-05-26 18:06:45,1,1,冯晓东,0
10000010000004340,10,2015-05-29 18:06:45,0,0,沈静,0
10000010000004341,10,2015-03-29 18:06:45,1,0,韩峰,1
10000010000004342,9,2015-04-26 18:06:45,0,1,卫龙,0
10000010000004343,10,2015-04-27 18:06:45,1,1,孙浙东,1
10000010000004344,10,2015-05-06 18:06:45,0,0,杨年,0
10000010000004345,9,2015-04-11 18:06:45,1,1,冯赏,0
10000010000004346,10,2015-05-14 18:06:45,0,1,韩一菲,1
10000010000004347,9,2015-04-20 18:06:45,0,0,张修,0
10000010000004348,9,2015-05-13 18:06:45,0,0,潘雨,0
10000010000004349,9,2015-03-22 18:06:45,1,0,李总,0
10000010000004350,10,2015-05-12 18:06:45,0,0,何年,0
10000010000004351,10,2015-05-13 18:06:45,0,0,周年,1
10000010000004352,10,2015-03-12 18:06:45,0,0,王娜娜,1
10000010000004353,9,2015-03-28 18:06:45,0,1,蒋娜娜,0
10000010000004354,9,2015-06-01 18:06:45,0,1,王静,0
10000010000004355,9,2015-04-03 18:06:45,0,1,王浙东,1
10000010000004356,9,2015-05-04 18:06:45,0,0,吴总,1
10000010000004357,9,2015-05-07 18:06:45,1,0,郑明浩,1
10000010000004358,10,2015-03-29 18:06:45,1,1,蒋娜娜,0
10000010000004359,9,2015-04-16 18:06:45,0,1,陈贤重,1
10000010000004360,9,2015-03-29 18:06:45,0,1,钱雨,1
10000010000004361,9,2015-05-13 18:06:45,0,1,李峰,0
10000010000004362,10,2015-05-07 18:06:45,1,1,刘浩,1
10000010000004363,10,2015-04-17 18:06:45,0,1,杨娜娜,1
10000010000004364,10,2015-05-07 18:06:45,0,0,潘月月,0
10000010000004365,10,2015-04-18 18:06:45,0,0,赵贤重,1
10000010000004366,9,2015-05-31 18:06:45,1,0,钱天明,0
10000010000004367,10,2015-04-13 18:06:45,0,1,沈雨,0
10000010000004368,9,2015-05-19 18:06:45,0,0,胡明浩,1
10000010000004369,9,2015-03-22 18:06:45,1,1,胡总,1
10000010000004370,9,2015-04-23 18:06:45,0,1,王花,0
10000010000004371,9,2015-06-06 18:06:45,0,1,马雨,1
10000010000004372,9,2015-03-13 18:06:45,1,0,张亮亮,0
10000010000004373,10,2015-05-12 18:06:45,1,0,赵浩,1
10000010000004374,10,2015-04-15 18:06:45,0,1,刘峰,0
10000010000004375,10,2015-04-28 18:06:45,0,0,钱浙东,0
10000010000004376,10,2015-04-22 18:06:45,1,1,钱花,1
10000010000004377,9,2015-05-20 18:06:45,1,1,蒋赏,1
10000010000004378,10,2015-05-16 18:06:45,0,0,沈亮亮,0
10000010000004379,10,2015-03-19 18:06:45,0,0,朱晓东,0
10000010000004380,10,2015-05-15 18:06:45,0,1,刘赏,1
10000010000004381,10,2015-05-03 18:06:45,0,1,吴月月,1
10000010000004382,10,2015-04-14 18:06:45,0,1,孙修,1
10000010000004383,10,2015-04-27 18:06:45,1,0,朱天明,1
10000010000004384,9,2015-03-13 18:06:45,0,1,李明浩,1
10000010000004385,10,2015-04-16 18:06:45,0,0,沈楠楠,1
10000010000004386,9,2015-04-24 18:06:45,1,1,周浩,1
10000010000004387,10,2015-03-14 18:06:45,0,1,卫雨,1
10000010000004388,10,2015-03-25 18:06:45,0,1,胡娜娜,1
10000010000004389,10,2015-04-18 18:06:45,0,1,张雨,0
10000010000004390,9,2015-03-25 18:06:45,1,0,张星,0
10000010000004391,10,2015-05-25 18:06:45,1,1,何浩,0
10000010000004392,9,2015-05-07 18:06:45,0,1,冯月月,1
10000010000004393,9,2015-03-23 18:06:45,1,0,孙月月,1
10000010000004394,9,2015-05-24 18:06:45,1,0,吴娜娜,0
10000010000004395,9,2015-03-28 18:06:45,1,0,张总,0
10000010000004396,9,2015-04-05 18:06:45,1,0,潘亮亮,0
10000010000004397,9,2015-05-17 18:06:45,1,0,孙夜,0
10000010000004398,10,2015-04-17 18:06:45,0,1,郑贤重,0
10000010000004399,9,2015-04-10 18:06:45,1,0,冯总,0
10000010000004400,9,2015-05-29 18:06:45,1,0,吴浙东,0
10000010000004401,10,2015-04-15 18:06:45,0,0,胡阳,0
10000010000004402,9,2015-03-29 18:06:45,0,1,朱贤重,1
10000010000004403,9,2015-03-28 18:06:45,1,1,胡浩,1
10000010000004404,10,2015-03-28 18:06:45,1,1,吴年,1
10000010000004405,10,2015-04-11 18:06:45,0,1,郑峰,1
10000010000004406,9,2015-04-01 18:06:45,0,0,潘明浩,1
10000010000004407,9,2015-04-25 18:06:45,1,1,郑亮亮,1
10000010000004408,9,2015-05-19 18:06:45,1,1,柳花,0
10000010000004409,10,2015-03-15 18:06:45,0,1,杨夜,1
10000010000004410,9,2015-04-19 18:06:45,0,0,赵年,0
10000010000004411,10,2015-04-09 18:06:45,1,1,吴年,0
10000010000004412,9,2015-05-22 18:06:45,1,0,冯一菲,0
10000010000004413,10,2015-05-29 18:06:45,1,1,刘峰,1
10000010000004414,9,2015-03-31 18:06:45,1,0,胡花,1
10000010000004415,9,2015-03-27 18:06:45,0,0,钱晓东,0
10000010000004416,10,2015-04-14 18:06:45,0,0,吴修,0
10000010000004417,9,2015-03-27 18:06:45,0,0,刘贤重,0
10000010000004418,10,2015-05-01 18:06:45,1,1,钱月月,1
10000010000004419,10,2015-06-09 18:06:45,0,0,卫夜,1
10000010000004420,10,2015-03-16 18:06:45,1,0,马星,0
10000010000004421,10,2015-05-15 18:06:45,1,0,卫雨,0
10000010000004422,9,2015-03-13 18:06:45,0,1,韩总,1
10000010000004423,10,2015-03-15 18:06:45,1,1,钱一菲,1
10000010000004424,9,2015-03-27 18:06:45,0,1,蒋雨,1
10000010000004425,9,2015-04-07 18:06:45,1,1,李星,1
10000010000004426,10,2015-03-14 18:06:45,1,1,孙静,0
10000010000004427,10,2015-04-05 18:06:45,1,0,马明浩,0
10000010000004428,10,2015-04-08 18:06:45,0,1,卫娜娜,1
10000010000004429,10,2015-03-14 18:06:45,0,1,杨年,0
10000010000004430,10,2015-04-08 18:06:45,1,1,王星,1
10000010000004431,9,2015-03-12 18:06:45,1,1,何月月,0
10000010000004432,9,2015-06-07 18:06:45,0,0,张贤重,1
10000010000004433,9,2015-05-04 18:06:45,1,1,李阳,1
10000010000004434,10,2015-05-13 18:06:45,0,0,卫贤重,0
10000010000004435,9,2015-05-31 18:06:45,1,0,张月月,1
10000010000004436,10,2015-04-01 18:06:45,0,1,陈总,1
10000010000004437,9,2015-06-05 18:06:45,0,0,韩雨,1
10000010000004438,10,2015-06-09 18:06:45,0,0,朱明浩,0
10000010000004439,10,2015-05-23 18:06:45,0,1,蒋晓东,0
10000010000004440,10,2015-03-12 18:06:45,1,0,赵娜娜,0
10000010000004441,9,2015-04-20 18:06:45,1,0,钱雨,0
10000010000004442,9,2015-06-04 18:06:45,1,0,郑浙东,1
10000010000004443,9,2015-04-20 18:06:45,0,1,钱一菲,1
10000010000004444,10,2015-05-29 18:06:45,1,1,冯娜娜,0
10000010000004445,10,2015-04-22 18:06:45,0,1,钱小小,0
10000010000004446,9,2015-05-29 18:06:45,1,1,胡小小,0
10000010000004447,10,2015-03-23 18:06:45,1,0,韩雨,0
10000010000004448,10,2015-03-17 18:06:45,1,1,沈浩,0
10000010000004449,10,2015-03-15 18:06:45,0,0,刘娜娜,1
10000010000004450,9,2015-05-28 18:06:45,0,0,蒋亮亮,1
10000010000004451,9,2015-04-19 18:06:45,0,0,柳花,0
10000010000004452,9,2015-04-18 18:06:45,0,1,胡一菲,0
10000010000004453,9,2015-04-16 18:06:45,0,0,潘浙东,1
10000010000004454,9,2015-05-11 18:06:45,0,1,韩明浩,0
10000010000004455,10,2015-05-13 18:06:45,1,1,胡月月,1
10000010000004456,10,2015-04-24 18:06:45,0,0,柳阳,0
10000010000004457,10,2015-06-08 18:06:45,0,0,周花,1
10000010000004458,9,2015-04-28 18:06:45,1,0,朱峰,1
10000010000004459,10,2015-05-21 18:06:45,0,1,沈浙东,1
10000010000004460,10,2015-04-08 18:06:45,0,1,郑阳,0
10000010000004461,9,2015-04-22 18:06:45,1,0,韩月月,1
10000010000004462,9,2015-04-06 18:06:45,1,1,沈楠楠,0
10000010000004463,10,2015-03-28 18:06:45,1,1,孙娜娜,1
10000010000004464,9,2015-05-07 18:06:45,1,1,李总,1
10000010000004465,10,2015-05-25 18:06:45,1,1,蒋明浩,1
10000010000004466,10,2015-04-18 18:06:45,1,1,钱阳,0
10000010000004467,10,2015-03-30 18:06:45,0,0,韩亮亮,1
10000010000004468,10,2015-04-16 18:06:45,0,1,冯小小,1
10000010000004469,9,2015-05-04 18:06:45,1,0,李小小,1
10000010000004470,10,2015-05-20 18:06:45,1,0,韩明浩,1
10000010000004471,9,2015-04-28 18:06:45,1,0,孙峰,0
10000010000004472,10,2015-04-26 18:06:45,1,1,蒋静,0
10000010000004473,9,2015-06-09 18:06:45,0,0,刘亮亮,0
10000010000004474,10,2015-03-26 18:06:45,0,1,马龙,1
10000010000004475,9,2015-06-08 18:06:45,1,0,沈阳,0
10000010000004476,9,2015-05-25 18:06:45,0,0,马小小,0
10000010000004477,10,2015-05-19 18:06:45,1,0,何明浩,1
10000010000004478,9,2015-04-23 18:06:45,1,0,钱赏,1
10000010000004479,9,2015-04-11 18:06:45,0,1,潘贤重,0
10000010000004480,10,2015-06-03 18:06:45,0,1,刘小小,1
10000010000004481,9,2015-05-10 18:06:45,0,0,王一菲,0
10000010000004482,9,2015-05-07 18:06:45,1,0,钱晓东,1
10000010000004483,9,2015-05-05 18:06:45,0,1,张亮亮,1
10000010000004484,10,2015-05-01 18:06:45,0,0,朱年,0
10000010000004485,10,2015-05-16 18:06:45,1,1,马贤重,1
10000010000004486,9,2015-04-01 18:06:45,1,1,蒋亮亮,1
10000010000004487,9,2015-06-03 18:06:45,1,1,李静,0
10000010000004488,9,2015-03-22 18:06:45,0,0,王月月,1
10000010000004489,9,2015-05-28 18:06:45,1,1,冯亮亮,1
10000010000004490,9,2015-05-21 18:06:45,0,0,刘星,1
10000010000004491,9,2015-03-21 18:06:45,1,1,钱花,0
10000010000004492,10,2015-04-13 18:06:45,1,1,卫娜娜,0
10000010000004493,9,2015-03-18 18:06:45,0,1,蒋年,0
10000010000004494,10,2015-05-08 18:06:45,0,0,钱峰,0
10000010000004495,9,2015-03-13 18:06:45,0,0,陈峰,1
10000010000004496,10,2015-03-13 18:06:45,1,1,孙阳,1
10000010000004497,10,2015-05-01 18:06:45,0,1,郑龙,0
10000010000004498,9,2015-03-21 18:06:45,1,0,赵星,0
10000010000004499,9,2015-04-14 18:06:45,1,0,孙明浩,0
10000010000004500,9,2015-04-24 18:06:45,1,1,朱贤重,0
10000010000004501,10,2015-03-24 18:06:45,1,1,何雨,0
10000010000004502,10,2015-05-05 18:06:45,0,1,郑静,1
10000010000004503,9,2015-04-17 18:06:45,1,0,沈小小,1
10000010000004504,9,2015-04-15 18:06:45,0,0,何阳,0
10000010000004505,9,2015-04-01 18:06:45,0,1,马雨,1
10000010000004506,10,2015-04-12 18:06:45,0,1,蒋总,0
10000010000004507,9,2015-03-14 18:06:45,1,1,马楠楠,1
10000010000004508,9,2015-05-06 18:06:45,1,0,张明浩,1
10000010000004509,9,2015-03-26 18:06:45,1,1,吴月月,0
10000010000004510,9,2015-04-03 18:06:45,1,1,吴龙,1
10000010000004511,9,2015-06-01 18:06:45,1,1,沈修,1
10000010000004512,9,2015-06-05 18:06:45,1,0,陈夜,1
10000010000004513,10,2015-04-29 18:06:45,0,0,冯晓东,1
10000010000004514,10,2015-04-26 18:06:45,1,1,马浙东,1
10000010000004515,10,2015-05-30 18:06:45,1,0,柳明浩,0
10000010000004516,10,2015-05-29 18:06:45,0,0,杨花,1
10000010000004517,9,2015-04-07 18:06:45,1,0,胡天明,1
10000010000004518,10,2015-04-12 18:06:45,0,0,马修,1
10000010000004519,9,2015-04-03 18:06:45,0,0,吴夜,1
10000010000004520,10,2015-03-25 18:06:45,0,0,胡楠楠,1
10000010000004521,10,2015-04-20 18:06:45,0,0,冯天明,1
10000010000004522,10,2015-05-23 18:06:45,0,0,刘星,1
10000010000004523,10,2015-04-08 18:06:45,1,0,卫月月,0
10000010000004524,9,2015-05-13 18:06:45,0,0,钱赏,1
10000010000004525,9,2015-05-23 18:06:45,0,1,沈星,0
10000010000004526,10,2015-03-24 18:06:45,0,0,周年,0
10000010000004527,9,2015-05-21 18:06:45,0,1,马静,0
10000010000004528,9,2015-03-23 18:06:45,1,0,陈修,1
10000010000004529,10,2015-04-08 18:06:45,0,1,吴雨,0
10000010000004530,10,2015-04-05 18:06:45,0,1,蒋亮亮,1
10000010000004531,9,2015-06-08 18:06:45,0,0,马雨,1
10000010000004532,10,2015-05-09 18:06:45,1,1,何浙东,1
10000010000004533,10,2015-03-12 18:06:45,1,1,张明浩,1
10000010000004534,10,2015-04-09 18:06:45,1,0,孙一菲,1
10000010000004535,9,2015-05-08 18:06:45,0,0,王年,0
10000010000004536,9,2015-06-09 18:06:45,0,1,王亮亮,1
10000010000004537,9,2015-03-15 18:06:45,0,1,张星,1
10000010000004538,10,2015-04-08 18:06:45,0,1,陈天明,0
10000010000004539,9,2015-04-18 18:06:45,1,1,钱浩,0
10000010000004540,10,2015-06-09 18:06:45,1,0,胡天明,0
10000010000004541,9,2015-03-15 18:06:45,1,1,赵亮亮,1
10000010000004542,10,2015-04-09 18:06:45,1,0,郑年,1
10000010000004543,9,2015-05-13 18:06:45,1,1,赵贤重,0
10000010000004544,10,2015-05-05 18:06:45,0,1,何花,1
10000010000004545,9,2015-03-24 18:06:45,1,0,卫雨,1
10000010000004546,9,2015-05-01 18:06:45,1,0,郑娜娜,0
10000010000004547,9,2015-04-28 18:06:45,1,1,李贤重,0
10000010000004548,10,2015-04-30 18:06:45,1,1,韩浙东,0
10000010000004549,10,2015-04-20 18:06:45,0,1,吴楠楠,1
10000010000004550,10,2015-03-29 18:06:45,1,1,郑晓东,0
10000010000004551,9,2015-03-12 18:06:45,1,1,胡晓东,1
10000010000004552,10,2015-03-30 18:06:45,1,1,杨天明,1
10000010000004553,10,2015-04-29 18:06:45,0,1,张静,0
10000010000004554,9,2015-04-28 18:06:45,1,0,胡月月,0
10000010000004555,10,2015-04-20 18:06:45,0,0,蒋星,1
10000010000004556,9,2015-05-22 18:06:45,1,1,韩雨,0
10000010000004557,10,2015-03-17 18:06:45,0,1,赵明浩,1
10000010000004558,9,2015-04-17 18:06:45,0,0,卫龙,1
10000010000004559,9,2015-05-26 18:06:45,1,1,钱峰,1
10000010000004560,10,2015-04-26 18:06:45,0,1,沈雨,0
10000010000004561,9,2015-04-03 18:06:45,1,0,冯明浩,1
10000010000004562,9,2015-05-20 18:06:45,1,1,沈贤重,1
10000010000004563,10,2015-05-10 18:06:45,0,1,郑娜娜,1
10000010000004564,9,2015-05-14 18:06:45,1,1,陈星,1
10000010000004565,9,2015-05-18 18:06:45,1,0,蒋龙,0
10000010000004566,9,2015-03-25 18:06:45,1,0,沈静,1
10000010000004567,9,2015-05-09 18:06:45,0,0,蒋浩,0
10000010000004568,9,2015-04-08 18:06:45,0,0,刘星,1
10000010000004569,10,2015-03-17 18:06:45,0,0,吴雨,0
10000010000004570,9,2015-03-25 18:06:45,0,0,赵峰,1
10000010000004571,10,2015-04-06 18:06:45,0,0,吴天明,1
10000010000004572,9,2015-05-02 18:06:45,1,0,张月月,1
10000010000004573,10,2015-04-14 18:06:45,0,1,胡晓东,0
10000010000004574,9,2015-03-31 18:06:45,0,0,沈娜娜,0
10000010000004575,10,2015-06-07 18:06:45,1,0,李小小,0
10000010000004576,9,2015-04-17 18:06:45,0,0,蒋龙,1
10000010000004577,9,2015-04-07 18:06:45,0,1,吴雨,1
10000010000004578,9,2015-03-21 18:06:45,0,0,李修,0
10000010000004579,10,2015-05-06 18:06:45,0,1,钱浩,0
10000010000004580,9,2015-05-14 18:06:45,1,0,郑亮亮,0
10000010000004581,10,2015-06-08 18:06:45,0,0,赵天明,0
10000010000004582,9,2015-03-30 18:06:45,1,0,冯浩,0
10000010000004583,9,2015-03-13 18:06:45,1,1,吴娜娜,0
10000010000004584,9,2015-03-25 18:06:45,0,0,胡静,0
10000010000004585,10,2015-04-06 18:06:45,0,1,何天明,0
10000010000004586,10,2015-05-09 18:06:45,1,0,卫天明,0
10000010000004587,10,2015-04-11 18:06:45,0,0,沈贤重,0
10000010000004588,9,2015-03-21 18:06:45,0,1,周浙东,1
10000010000004589,10,2015-04-13 18:06:45,1,0,钱楠楠,1
10000010000004590,10,2015-03-14 18:06:45,1,1,刘赏,1
10000010000004591,9,2015-03-18 18:06:45,0,1,郑贤重,1
10000010000004592,10,2015-05-11 18:06:45,0,0,潘雨,0
10000010000004593,9,2015-03-17 18:06:45,0,1,王天明,0
10000010000004594,9,2015-03-31 18:06:45,0,1,周静,0
10000010000004595,10,2015-05-04 18:06:45,0,1,马月月,0
10000010000004596,10,2015-06-01 18:06:45,1,1,韩静,1
10000010000004597,9,2015-05-19 18:06:45,1,1,何总,1
10000010000004598,10,2015-05-26 18:06:45,1,0,沈静,1
10000010000004599,9,2015-06-02 18:06:45,0,0,孙年,0
10000010000004600,10,2015-05-03 18:06:45,1,1,钱星,0
10000010000004601,10,2015-04-03 18:06:45,0,1,周小小,1
10000010000004602,10,2015-03-31 18:06:45,1,0,孙小小,1
10000010000004603,10,2015-03-27 18:06:45,0,1,韩浙东,1
10000010000004604,10,2015-05-29 18:06:45,0,1,陈静,1
10000010000004605,10,2015-05-24 18:06:45,0,0,钱明浩,1
10000010000004606,10,2015-05-07 18:06:45,0,1,钱修,1
10000010000004607,9,2015-03-16 18:06:45,0,1,马一菲,0
10000010000004608,10,2015-04-13 18:06:45,0,0,朱花,0
10000010000004609,9,2015-04-21 18:06:45,1,0,陈亮亮,1
10000010000004610,9,2015-04-20 18:06:45,0,1,王天明,0
10000010000004611,9,2015-04-29 18:06:45,0,0,陈娜娜,0
10000010000004612,10,2015-05-08 18:06:45,1,0,何峰,1
10000010000004613,9,2015-04-17 18:06:45,0,0,孙修,1
10000010000004614,9,2015-05-27 18:06:45,1,0,刘年,0
10000010000004615,9,2015-04-23 18:06:45,0,1,赵娜娜,0
10000010000004616,9,2015-05-18 18:06:45,0,0,王亮亮,1
10000010000004617,9,2015-06-01 18:06:45,1,0,王小小,1
10000010000004618,10,2015-05-16 18:06:45,0,1,赵星,0
10000010000004619,10,2015-06-02 18:06:45,0,0,韩雨,1
10000010000004620,10,2015-05-11 18:06:45,1,0,柳年,0
10000010000004621,9,2015-03-27 18:06:45,0,1,孙一菲,0
10000010000004622,10,2015-05-03 18:06:45,0,0,马龙,1
10000010000004623,9,2015-03-30 18:06:45,0,0,郑小小,0
10000010000004624,9,2015-04-18 18:06:45,0,0,孙天明,0
10000010000004625,9,2015-04-14 18:06:45,0,1,何阳,1
10000010000004626,9,2015-03-29 18:06:45,0,1,孙雨,0
10000010000004627,9,2015-05-05 18:06:45,1,0,何晓东,1
10000010000004628,9,2015-06-04 18:06:45,1,1,马龙,0
10000010000004629,10,2015-03-20 18:06:45,0,0,钱龙,0
10000010000004630,10,2015-05-31 18:06:45,1,0,柳夜,1
10000010000004631,10,2015-05-16 18:06:45,1,1,周总,0
10000010000004632,10,2015-05-08 18:06:45,1,0,潘娜娜,1
10000010000004633,10,2015-05-28 18:06:45,0,0,蒋峰,0
10000010000004634,9,2015-04-04 18:06:45,1,1,钱浩,0
10000010000004635,10,2015-05-22 18:06:45,1,0,陈浙东,0
10000010000004636,9,2015-05-09 18:06:45,1,0,吴浩,1
10000010000004637,10,2015-05-26 18:06:45,1,0,胡峰,0
10000010000004638,10,2015-05-08 18:06:45,0,1,钱总,0
10000010000004639,10,2015-03-22 18:06:45,1,1,王年,0
10000010000004640,10,2015-03-28 18:06:45,1,1,张夜,0
10000010000004641,10,2015-05-28 18:06:45,0,0,钱浙东,0
10000010000004642,9,2015-06-07 18:06:45,0,1,潘月月,0
10000010000004643,10,2015-04-27 18:06:45,1,0,王一菲,1
10000010000004644,9,2015-03-22 18:06:45,0,0,李浩,1
10000010000004645,10,2015-03-22 18:06:45,1,0,周浩,0
10000010000004646,10,2015-05-05 18:06:45,1,0,蒋小小,0
10000010000004647,9,2015-04-03 18:06:45,0,1,何晓东,1
10000010000004648,10,2015-03-17 18:06:45,1,0,刘贤重,0
10000010000004649,9,2015-05-07 18:06:45,0,1,张浩,0
10000010000004650,10,2015-04-02 18:06:45,1,1,沈修,1
